ambient	15	ped_15	voice_type_0|voice_id_16|gender_0	343	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	16	0	0	0
ambient	56	ped_56	voice_type_0|voice_id_82|gender_1	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	82	1	0	0
ambient	10	ped_10	voice_type_0|voice_id_3|gender_1	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	3	1	0	0
ambient	7	ped_7	voice_type_0|voice_id_77|gender_0	22	506	23	-1	-1	-1	6	4	1036	327	0	77	0	-28.3067	1
ambient	64	ped_64	voice_type_0|voice_id_61|gender_1	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	61	1	0	0
ambient	64	ped_64	voice_type_0|voice_id_61|gender_1	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	61	1	0	0
ambient	64	ped_64	voice_type_0|voice_id_61|gender_1	344	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	61	1	0	0
ambient	64	ped_64	voice_type_0|voice_id_61|gender_1	345	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	61	1	0	0
ambient	64	ped_64	voice_type_0|voice_id_61|gender_1	343	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	61	1	0	0
ambient	56	ped_56	voice_type_0|voice_id_82|gender_1	347	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	82	1	0	0
ambient	47	ped_47	voice_type_0|voice_id_68|gender_0	22	497	21	-1	-1	-1	6	23	1691	1021	0	68	0	-24.5729	1
ambient	19	ped_19	voice_type_0|voice_id_26|gender_0	67	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	26	0	0	0
ambient	7	ped_7	voice_type_0|voice_id_77|gender_0	68	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	77	0	0	0
ambient	64	ped_64	voice_type_0|voice_id_61|gender_1	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	61	1	0	0
ambient	10	ped_10	voice_type_0|voice_id_3|gender_1	118	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	3	1	0	0
ambient	47	ped_47	voice_type_0|voice_id_68|gender_0	67	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	68	0	0	0
ballas	102	BALLAS1	VOICE_GNG_BALLAS1|VOICE_GNG_BALLAS2	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1	0	0	0
ambient	64	ped_64	voice_type_0|voice_id_61|gender_1	192	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	61	1	0	0
ambient	56	ped_56	voice_type_0|voice_id_82|gender_1	74	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	82	1	0	0
ballas	103	BALLAS2	VOICE_GNG_BALLAS3|VOICE_GNG_BALLAS4	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	0	0	0
ambient	79	ped_79	voice_type_0|voice_id_17|gender_0	165	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	17	0	0	0
ambient	79	ped_79	voice_type_0|voice_id_17|gender_0	170	446	20	-1	-1	-1	6	122	1370	621	0	17	0	-19.4453	1
ambient	13	ped_13	voice_type_0|voice_id_9|gender_1	161	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	9	1	0	0
ambient	79	ped_79	voice_type_0|voice_id_17|gender_0	169	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	17	0	0	0
ambient	13	ped_13	voice_type_0|voice_id_9|gender_1	162	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	9	1	0	0
ambient	79	ped_79	voice_type_0|voice_id_17|gender_0	167	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	17	0	0	0
ambient	13	ped_13	voice_type_0|voice_id_9|gender_1	168	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	9	1	0	0
ambient	13	ped_13	voice_type_0|voice_id_9|gender_1	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	9	1	0	0
ambient	19	ped_19	voice_type_0|voice_id_26|gender_0	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	26	0	0	0
